2020-02-19/16:26:58		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:08		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:08		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:08		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:08		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:08		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:08		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:08		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:08		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:09		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:09		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:09		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:09		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:09		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:09		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:09		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:09		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:09		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:09		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:09		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:09		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:10		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:10		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:10		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:10		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:10		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:11		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:11		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:11		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:11		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:11		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:11		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:12		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:12		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:12		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:12		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:12		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:12		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:12		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:12		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:12		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:12		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:12		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:12		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:13		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:13		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:13		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:13		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:13		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:13		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:13		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:13		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:13		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:13		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:13		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:13		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:14		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:14		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:14		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:14		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:14		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:14		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:14		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:14		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:14		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:14		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:14		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:14		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:15		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:15		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:16		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:16		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:16		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:16		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:16		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:16		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:16		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:16		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:16		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:17		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:18		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:18		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:18		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:18		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:18		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:18		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:18		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:18		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:18		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:18		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:18		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:18		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:19		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:19		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:19		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:19		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:19		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:19		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:19		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:19		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:19		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:19		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:20		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:20		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:21		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:22		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:22		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:22		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:22		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:22		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:22		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:22		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:22		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:22		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:22		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:22		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:23		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:23		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:23		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:23		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:23		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:23		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:23		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:23		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:23		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:23		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:23		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:23		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:24		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:24		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:24		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:24		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:24		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:24		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:25		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:25		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:25		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:25		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:25		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:26		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:26		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:26		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:26		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:26		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:26		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:26		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:26		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:26		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:26		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:26		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:27		 cement_strength_08012020_120021.csv: File loaded successfully!!
2021-11-24/12:49:27		 cement_strength_08012020_120021.csv: File loaded successfully!!
